<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20200908,160500,116.53,117.6,116.27,117.23,1723702,0
AAPL.US,5,20200908,161000,117.25,118.42,117.1,118.42,2206998,0
AAPL.US,5,20200908,161500,118.39,118.99,117.81,117.87,2419630,0
AAPL.US,5,20200908,162000,117.88,118.32,117.115,118.138,2294586,0
AAPL.US,5,20200908,162500,118.15,118.79,117.86,118.1,1849763,0
AAPL.US,5,20200908,163000,118.1,118.47,117.16,117.572,1511739,0
AAPL.US,5,20200908,163500,117.577,117.64,116.64,117.23,1509732,0
AAPL.US,5,20200908,164000,117.23,117.344,116.22,117.047,1729766,0
AAPL.US,5,20200908,164500,117.07,117.08,116.28,116.3,1190433,0
AAPL.US,5,20200908,165000,116.29,117.07,116.12,116.59,1311404,0
AAPL.US,5,20200908,165500,116.609,117.22,116.3,116.75,1409189,0
AAPL.US,5,20200908,170000,116.742,116.79,115.8,116.059,1563075,0
AAPL.US,5,20200908,170500,116.055,116.525,115.64,116.233,1393127,0
AAPL.US,5,20200908,171000,116.235,117.13,116.19,116.665,1718098,0
AAPL.US,5,20200908,171500,116.66,118.05,116.57,117.826,2614868,0
AAPL.US,5,20200908,172000,117.795,117.972,116.71,116.84,1656423,0
AAPL.US,5,20200908,172500,116.86,117.41,116.53,117.268,1550005,0
AAPL.US,5,20200908,173000,117.232,117.556,116.16,116.49,2025787,0
AAPL.US,5,20200908,173500,116.49,116.59,116.05,116.18,1449199,0
AAPL.US,5,20200908,174000,116.14,116.2,115.689,116.09,2470617,0
AAPL.US,5,20200908,174500,116.1,116.22,115.55,116.01,2080123,0
AAPL.US,5,20200908,175000,116.05,116.15,115.5,115.815,1823222,0
AAPL.US,5,20200908,175500,115.78,116.43,115.61,116.26,1751538,0
AAPL.US,5,20200908,180000,116.25,116.49,115.8,116.274,1555462,0
AAPL.US,5,20200908,180500,116.27,116.5,116,116.37,1375154,0
AAPL.US,5,20200908,181000,116.37,116.61,115.8,115.851,1619252,0
AAPL.US,5,20200908,181500,115.85,116.3,115.7,116.066,1565936,0
AAPL.US,5,20200908,182000,116.055,116.69,115.76,116.36,1677883,0
AAPL.US,5,20200908,182500,116.37,116.51,115.85,115.98,1339789,0
AAPL.US,5,20200908,183000,115.995,116.33,115.91,116.05,1142954,0
AAPL.US,5,20200908,183500,116.03,116.65,115.96,116.35,1354528,0
AAPL.US,5,20200908,184000,116.356,116.75,116.18,116.698,1139377,0
AAPL.US,5,20200908,184500,116.69,117.21,116.58,116.85,1913335,0
AAPL.US,5,20200908,185000,116.87,117.15,116.44,116.855,1512961,0
AAPL.US,5,20200908,185500,116.855,117.02,116.65,116.92,1155539,0
AAPL.US,5,20200908,190000,116.92,117.06,116.42,116.47,1178168,0
AAPL.US,5,20200908,190500,116.45,116.55,115.95,115.99,1453291,0
AAPL.US,5,20200908,191000,115.988,116.57,115.88,116.53,1119786,0
AAPL.US,5,20200908,191500,116.54,116.78,116.4,116.555,1120193,0
AAPL.US,5,20200908,192000,116.555,116.58,116.12,116.412,967901,0
AAPL.US,5,20200908,192500,116.42,116.43,116,116.101,921234,0
AAPL.US,5,20200908,193000,116.1,116.32,115.89,116.182,1041524,0
AAPL.US,5,20200908,193500,116.2,116.5,115.96,116.13,1015717,0
AAPL.US,5,20200908,194000,116.144,116.42,115.94,116.155,1119948,0
AAPL.US,5,20200908,194500,116.15,116.23,115.89,116.02,1024556,0
AAPL.US,5,20200908,195000,116.035,116.3,115.8,116.1,1197561,0
AAPL.US,5,20200908,195500,116.099,116.15,115.64,115.756,1377325,0
AAPL.US,5,20200908,200000,115.77,116.03,115.52,115.53,1251767,0
AAPL.US,5,20200908,200500,115.53,115.91,115.5,115.79,1364486,0
AAPL.US,5,20200908,201000,115.77,115.96,115.4,115.52,1222339,0
AAPL.US,5,20200908,201500,115.523,115.64,115.01,115.07,1763034,0
AAPL.US,5,20200908,202000,115.05,115.37,115,115.071,1551788,0
AAPL.US,5,20200908,202500,115.07,115.3,115,115.08,1295322,0
AAPL.US,5,20200908,203000,115.08,115.25,114.91,115.22,2137184,0
AAPL.US,5,20200908,203500,115.22,115.25,114.55,114.673,2059444,0
AAPL.US,5,20200908,204000,114.676,114.74,114.11,114.16,2406192,0
AAPL.US,5,20200908,204500,114.16,114.42,113.94,114.22,2834148,0
AAPL.US,5,20200908,205000,114.2,114.49,113.52,113.77,2377035,0
AAPL.US,5,20200908,205500,113.76,114.75,113.47,114.491,2621394,0
AAPL.US,5,20200908,210000,114.51,114.51,113.59,113.62,1943534,0
AAPL.US,5,20200908,210500,113.64,113.89,113.5,113.66,1813351,0
AAPL.US,5,20200908,211000,113.66,114,113.6,113.85,2157059,0
AAPL.US,5,20200908,211500,113.856,114.13,113.54,113.65,2083936,0
AAPL.US,5,20200908,212000,113.65,114.2,113.61,113.79,2041474,0
AAPL.US,5,20200908,212500,113.81,114.41,113.731,114.26,2072428,0
AAPL.US,5,20200908,213000,114.26,114.475,113.75,113.76,2025680,0
AAPL.US,5,20200908,213500,113.77,114.12,113.72,113.81,1931816,0
AAPL.US,5,20200908,214000,113.81,114,113.63,113.67,2338406,0
AAPL.US,5,20200908,214500,113.68,113.724,113.12,113.47,3911772,0
AAPL.US,5,20200908,215000,113.48,113.58,113.1,113.12,3782703,0
AAPL.US,5,20200908,215500,113.11,113.35,112.68,112.82,17865438,0
AAPL.US,5,20200909,153000,117.26,118,116.01,116.89,8430998,0
AAPL.US,5,20200909,153500,116.9,116.961,115.31,115.535,2481460,0
AAPL.US,5,20200909,154000,115.56,116.65,115.52,116.39,2133687,0
AAPL.US,5,20200909,154500,116.41,116.63,115.64,115.896,2628064,0
AAPL.US,5,20200909,155000,115.91,116.29,115.32,116.06,1589718,0
AAPL.US,5,20200909,155500,116.04,116.49,115.801,116.33,1703201,0
AAPL.US,5,20200909,160000,116.348,117.26,116.24,116.86,2755135,0
AAPL.US,5,20200909,160500,116.89,116.99,116.08,116.265,1223885,0
AAPL.US,5,20200909,161000,116.26,116.59,115.81,116.475,1552802,0
AAPL.US,5,20200909,161500,116.49,116.88,116.23,116.3,1540873,0
AAPL.US,5,20200909,162000,116.305,116.66,116.19,116.462,927623,0
AAPL.US,5,20200909,162500,116.45,117.7,116.43,117.66,2868203,0
AAPL.US,5,20200909,163000,117.655,117.8,117.06,117.08,1682227,0
AAPL.US,5,20200909,163500,117.08,117.91,116.92,117.797,1611795,0
AAPL.US,5,20200909,164000,117.805,118.09,117.33,117.56,2355254,0
AAPL.US,5,20200909,164500,117.56,118.18,117.53,117.83,2101287,0
AAPL.US,5,20200909,165000,117.82,118.07,117.46,117.67,1351431,0
AAPL.US,5,20200909,165500,117.65,118.02,117.64,117.791,1206560,0
AAPL.US,5,20200909,170000,117.79,118.46,117.79,118.293,1884115,0
AAPL.US,5,20200909,170500,118.29,118.47,117.5,117.52,1863193,0
AAPL.US,5,20200909,171000,117.515,117.83,117.312,117.59,1659016,0
AAPL.US,5,20200909,171500,117.59,117.85,116.97,117.471,1801121,0
AAPL.US,5,20200909,172000,117.471,117.9,117.38,117.82,1454073,0
AAPL.US,5,20200909,172500,117.83,117.94,117.69,117.835,1076403,0
AAPL.US,5,20200909,173000,117.84,117.92,117.38,117.6,1221731,0
AAPL.US,5,20200909,173500,117.61,117.908,117.57,117.86,1033964,0
AAPL.US,5,20200909,174000,117.87,117.87,117.32,117.591,1146436,0
AAPL.US,5,20200909,174500,117.6,117.85,117.51,117.76,901288,0
AAPL.US,5,20200909,175000,117.76,118,117.64,117.89,1260027,0
AAPL.US,5,20200909,175500,117.895,118,117.67,117.85,1043205,0
AAPL.US,5,20200909,180000,117.85,118.01,117.66,117.995,1158145,0
AAPL.US,5,20200909,180500,118,118.1,117.71,117.92,1110924,0
AAPL.US,5,20200909,181000,117.93,118.31,117.92,118.145,1265470,0
AAPL.US,5,20200909,181500,118.14,118.28,117.98,118.25,1186727,0
AAPL.US,5,20200909,182000,118.254,118.27,117.76,117.95,1243777,0
AAPL.US,5,20200909,182500,117.96,118.119,117.87,117.978,769778,0
AAPL.US,5,20200909,183000,117.98,118.24,117.8,117.929,1170544,0
AAPL.US,5,20200909,183500,117.92,118.12,117.89,118.025,827247,0
AAPL.US,5,20200909,184000,118.02,118.3,118,118.265,1174815,0
AAPL.US,5,20200909,184500,118.265,118.425,118.16,118.32,855623,0
AAPL.US,5,20200909,185000,118.32,118.5,118.15,118.219,1180010,0
AAPL.US,5,20200909,185500,118.21,118.53,118.2,118.42,1107753,0
AAPL.US,5,20200909,190000,118.415,118.76,118.41,118.711,1344786,0
AAPL.US,5,20200909,190500,118.7,119.12,118.66,119.09,1689617,0
AAPL.US,5,20200909,191000,119.09,119.14,118.72,118.78,1832236,0
AAPL.US,5,20200909,191500,118.77,118.8,118.08,118.21,2023416,0
AAPL.US,5,20200909,192000,118.21,118.543,118.21,118.5,1518980,0
AAPL.US,5,20200909,192500,118.485,118.63,118.26,118.301,1142348,0
AAPL.US,5,20200909,193000,118.3,118.4,117.92,118.104,1390206,0
AAPL.US,5,20200909,193500,118.1,118.255,117.74,118,1449532,0
AAPL.US,5,20200909,194000,118.01,118.08,117.51,117.581,1412340,0
AAPL.US,5,20200909,194500,117.59,118.01,117.56,117.93,1413240,0
AAPL.US,5,20200909,195000,117.95,117.97,117.74,117.88,1067650,0
AAPL.US,5,20200909,195500,117.875,117.89,117.3,117.42,1186221,0
AAPL.US,5,20200909,200000,117.42,117.59,117.15,117.24,1360628,0
AAPL.US,5,20200909,200500,117.25,117.65,117.1,117.37,1555086,0
AAPL.US,5,20200909,201000,117.39,117.76,117.34,117.487,1048242,0
AAPL.US,5,20200909,201500,117.49,117.89,117.48,117.827,1056198,0
AAPL.US,5,20200909,202000,117.83,117.83,117.62,117.682,769884,0
AAPL.US,5,20200909,202500,117.68,117.8,117.35,117.52,1057220,0
AAPL.US,5,20200909,203000,117.52,117.88,117.52,117.87,930388,0
AAPL.US,5,20200909,203500,117.865,118.29,117.78,118.24,1341272,0
AAPL.US,5,20200909,204000,118.23,118.26,117.93,118.02,1057682,0
AAPL.US,5,20200909,204500,118.02,118.079,117.75,117.84,904675,0
AAPL.US,5,20200909,205000,117.833,118.18,117.77,118.035,964487,0
AAPL.US,5,20200909,205500,118.04,118.16,117.75,117.87,968869,0
AAPL.US,5,20200909,210000,117.87,118.08,117.87,117.95,996294,0
AAPL.US,5,20200909,210500,117.955,118.03,117.82,118.01,977778,0
AAPL.US,5,20200909,211000,118.005,118.02,117.52,117.54,1401986,0
AAPL.US,5,20200909,211500,117.55,118,117.53,117.87,1035854,0
AAPL.US,5,20200909,212000,117.87,117.94,117.69,117.812,1175856,0
AAPL.US,5,20200909,212500,117.82,117.95,117.78,117.8,1217589,0
AAPL.US,5,20200909,213000,117.8,118.15,117.71,118.02,1412895,0
AAPL.US,5,20200909,213500,118.02,118.08,117.65,117.66,1503126,0
AAPL.US,5,20200909,214000,117.655,117.8,117.5,117.59,1516403,0
AAPL.US,5,20200909,214500,117.58,117.58,116.8,117.389,2554481,0
AAPL.US,5,20200909,215000,117.37,118.12,117.02,118.1,3059860,0
AAPL.US,5,20200909,215500,118.1,118.15,117.17,117.32,14743216,0
AAPL.US,5,20200910,153000,120.36,120.5,118.99,119.44,6995686,0
AAPL.US,5,20200910,153500,119.43,119.46,118.69,118.78,1875722,0
AAPL.US,5,20200910,154000,118.8,119.219,118.42,118.795,1643498,0
AAPL.US,5,20200910,154500,118.79,119.2,118.43,118.657,2358649,0
AAPL.US,5,20200910,155000,118.66,118.78,118.14,118.699,1350020,0
AAPL.US,5,20200910,155500,118.699,119.03,118.63,118.94,1428547,0
AAPL.US,5,20200910,160000,118.961,119.62,118.9,119.52,2562119,0
AAPL.US,5,20200910,160500,119.51,119.64,118.95,119.16,1302474,0
AAPL.US,5,20200910,161000,119.174,119.29,118.78,118.989,1164603,0
AAPL.US,5,20200910,161500,118.99,119.27,118.88,118.93,1445802,0
AAPL.US,5,20200910,162000,118.939,119.04,118.65,118.77,1380450,0
AAPL.US,5,20200910,162500,118.79,118.79,118.18,118.253,1479610,0
AAPL.US,5,20200910,163000,118.23,118.69,118.2,118.65,1425844,0
AAPL.US,5,20200910,163500,118.65,118.67,118.18,118.359,1099897,0
AAPL.US,5,20200910,164000,118.363,118.43,117.5,117.553,1796295,0
AAPL.US,5,20200910,164500,117.555,117.78,116.8,116.86,2324314,0
AAPL.US,5,20200910,165000,116.87,117.47,116.73,117.275,1801239,0
AAPL.US,5,20200910,165500,117.27,117.33,116.03,116.132,1916956,0
AAPL.US,5,20200910,170000,116.145,116.44,115.56,116.42,2077877,0
AAPL.US,5,20200910,170500,116.44,116.9,116.28,116.76,1471337,0
AAPL.US,5,20200910,171000,116.766,117.16,116.33,116.82,1521693,0
AAPL.US,5,20200910,171500,116.815,116.947,116.17,116.705,1079968,0
AAPL.US,5,20200910,172000,116.77,117.27,116.7,117.12,1177095,0
AAPL.US,5,20200910,172500,117.132,117.54,117.06,117.53,1080428,0
AAPL.US,5,20200910,173000,117.52,117.52,116.75,116.81,1238466,0
AAPL.US,5,20200910,173500,116.801,117.44,116.801,117.379,1034641,0
AAPL.US,5,20200910,174000,117.38,117.7,117.28,117.548,1290869,0
AAPL.US,5,20200910,174500,117.56,117.62,117.09,117.52,1197993,0
AAPL.US,5,20200910,175000,117.53,117.53,117.21,117.26,895270,0
AAPL.US,5,20200910,175500,117.25,117.25,116.62,116.89,1346559,0
AAPL.US,5,20200910,180000,116.89,117.2,116.42,116.68,1524563,0
AAPL.US,5,20200910,180500,116.67,117.09,116.67,116.92,1377461,0
AAPL.US,5,20200910,181000,116.91,117.37,116.81,116.84,1418860,0
AAPL.US,5,20200910,181500,116.83,117.11,116.45,116.823,1348966,0
AAPL.US,5,20200910,182000,116.82,116.83,116.15,116.48,1279148,0
AAPL.US,5,20200910,182500,116.476,116.7,116.36,116.545,984017,0
AAPL.US,5,20200910,183000,116.55,116.8,116.32,116.52,1003964,0
AAPL.US,5,20200910,183500,116.51,116.54,115.84,115.9,1858435,0
AAPL.US,5,20200910,184000,115.92,116.335,115.81,115.936,1248256,0
AAPL.US,5,20200910,184500,115.925,116.43,115.86,116.21,943662,0
AAPL.US,5,20200910,185000,116.205,116.55,116.12,116.35,922721,0
AAPL.US,5,20200910,185500,116.35,116.62,116.35,116.445,636656,0
AAPL.US,5,20200910,190000,116.43,116.83,116.16,116.75,1101898,0
AAPL.US,5,20200910,190500,116.741,116.75,116.3,116.715,1003851,0
AAPL.US,5,20200910,191000,116.71,116.9,116.3,116.32,942351,0
AAPL.US,5,20200910,191500,116.33,116.75,116.31,116.7,989021,0
AAPL.US,5,20200910,192000,116.7,116.71,116.46,116.46,669051,0
AAPL.US,5,20200910,192500,116.47,116.59,115.95,116.132,1396735,0
AAPL.US,5,20200910,193000,116.14,116.39,116.13,116.22,931112,0
AAPL.US,5,20200910,193500,116.227,116.34,115.79,115.85,1211255,0
AAPL.US,5,20200910,194000,115.84,115.96,115.67,115.71,902691,0
AAPL.US,5,20200910,194500,115.71,116,115.6,115.73,1188191,0
AAPL.US,5,20200910,195000,115.728,115.83,115.32,115.378,1618303,0
AAPL.US,5,20200910,195500,115.37,115.65,115.2,115.27,1420431,0
AAPL.US,5,20200910,200000,115.27,115.86,115.2,115.852,1177225,0
AAPL.US,5,20200910,200500,115.86,115.86,115.15,115.34,1287433,0
AAPL.US,5,20200910,201000,115.342,115.45,115.09,115.13,1139718,0
AAPL.US,5,20200910,201500,115.15,115.2,114.73,114.78,2788678,0
AAPL.US,5,20200910,202000,114.75,114.95,114.15,114.21,2397478,0
AAPL.US,5,20200910,202500,114.22,114.47,113.04,113.08,3786161,0
AAPL.US,5,20200910,203000,113.078,114.1,112.962,113.826,3848175,0
AAPL.US,5,20200910,203500,113.85,114.3,113.57,114.234,1858751,0
AAPL.US,5,20200910,204000,114.23,114.23,113.5,113.555,1975143,0
AAPL.US,5,20200910,204500,113.54,114.29,113.5,114.2,1556316,0
AAPL.US,5,20200910,205000,114.193,114.28,113.74,113.84,1362726,0
AAPL.US,5,20200910,205500,113.84,114.36,113.63,114.21,1314653,0
AAPL.US,5,20200910,210000,114.201,114.26,113.32,113.41,2062567,0
AAPL.US,5,20200910,210500,113.41,113.481,112.7,112.821,3030053,0
AAPL.US,5,20200910,211000,112.82,113.17,112.51,112.93,2564360,0
AAPL.US,5,20200910,211500,112.93,113.14,112.5,112.67,2235405,0
AAPL.US,5,20200910,212000,112.687,113.14,112.55,112.69,1934604,0
AAPL.US,5,20200910,212500,112.69,113.477,112.56,113.38,2358553,0
AAPL.US,5,20200910,213000,113.37,114.04,113.14,113.745,2249129,0
AAPL.US,5,20200910,213500,113.736,113.87,113.15,113.65,2278369,0
AAPL.US,5,20200910,214000,113.66,114.24,113.51,113.99,2318063,0
AAPL.US,5,20200910,214500,113.98,114.1,113.21,113.415,2156993,0
AAPL.US,5,20200910,215000,113.412,114.07,113.26,113.685,2637866,0
AAPL.US,5,20200910,215500,113.66,114.05,113.24,113.42,12082322,0
AAPL.US,5,20200911,153000,114.57,115.23,113.36,113.53,3947884,0
AAPL.US,5,20200911,153500,113.53,114.3,113.39,114.01,1535342,0
AAPL.US,5,20200911,154000,113.97,114.58,113.112,113.2,1437216,0
AAPL.US,5,20200911,154500,113.19,114.28,113.05,114.24,2341664,0
AAPL.US,5,20200911,155000,114.25,114.25,113.61,113.816,1364190,0
AAPL.US,5,20200911,155500,113.79,113.83,112.26,112.725,1863177,0
AAPL.US,5,20200911,160000,112.695,112.95,112.04,112.45,2500428,0
AAPL.US,5,20200911,160500,112.448,112.79,111.5,111.74,1689347,0
AAPL.US,5,20200911,161000,111.76,112,111.08,111.98,2005903,0
AAPL.US,5,20200911,161500,111.98,112.82,111.39,112.69,2455565,0
AAPL.US,5,20200911,162000,112.705,113.17,112.51,112.85,1493746,0
AAPL.US,5,20200911,162500,112.84,113.06,112.39,112.78,1218263,0
AAPL.US,5,20200911,163000,112.703,113.04,111.95,112.398,1866911,0
AAPL.US,5,20200911,163500,112.4,112.69,111.86,112.13,1086507,0
AAPL.US,5,20200911,164000,112.1,112.88,112.03,112.88,1282556,0
AAPL.US,5,20200911,164500,112.875,113.47,112.82,113.38,2081048,0
AAPL.US,5,20200911,165000,113.42,113.66,112.91,113.02,1563708,0
AAPL.US,5,20200911,165500,112.99,112.99,112.5,112.575,1094541,0
AAPL.US,5,20200911,170000,112.58,113.18,112.54,113.14,1085693,0
AAPL.US,5,20200911,170500,113.13,113.73,113.07,113.72,1517960,0
AAPL.US,5,20200911,171000,113.7,113.82,113.13,113.762,1937761,0
AAPL.US,5,20200911,171500,113.76,113.87,113.28,113.49,1402989,0
AAPL.US,5,20200911,172000,113.49,113.53,112.67,112.8,1213097,0
AAPL.US,5,20200911,172500,112.81,112.84,112.246,112.47,1432420,0
AAPL.US,5,20200911,173000,112.46,112.47,111.8,112.03,1973274,0
AAPL.US,5,20200911,173500,112.03,112.29,111.76,112.21,1767219,0
AAPL.US,5,20200911,174000,112.226,112.23,111.56,112.11,1824479,0
AAPL.US,5,20200911,174500,112.11,112.22,111.92,112.03,1253903,0
AAPL.US,5,20200911,175000,112.028,112.2,111.76,111.89,1021241,0
AAPL.US,5,20200911,175500,111.88,112.072,111.5,111.55,1233782,0
AAPL.US,5,20200911,180000,111.54,111.95,111.44,111.87,1682369,0
AAPL.US,5,20200911,180500,111.875,112.05,111.68,111.7,1167014,0
AAPL.US,5,20200911,181000,111.7,112.08,111.61,111.909,1070348,0
AAPL.US,5,20200911,181500,111.905,112.16,111.71,112.09,991135,0
AAPL.US,5,20200911,182000,112.086,112.42,111.9,112.03,1397512,0
AAPL.US,5,20200911,182500,112.06,112.13,111.8,111.94,1095536,0
AAPL.US,5,20200911,183000,111.93,111.93,111.33,111.41,1506270,0
AAPL.US,5,20200911,183500,111.427,111.66,111.18,111.3,1459281,0
AAPL.US,5,20200911,184000,111.31,111.34,110.9,111.228,2354277,0
AAPL.US,5,20200911,184500,111.22,111.5,111.02,111.26,1294314,0
AAPL.US,5,20200911,185000,111.275,111.679,111.26,111.45,1199450,0
AAPL.US,5,20200911,185500,111.45,111.49,110.71,110.76,1797620,0
AAPL.US,5,20200911,190000,110.75,111.12,110.65,110.765,1567514,0
AAPL.US,5,20200911,190500,110.765,110.858,110.18,110.5,2882404,0
AAPL.US,5,20200911,191000,110.48,110.7,110.22,110.46,2115151,0
AAPL.US,5,20200911,191500,110.46,110.84,110.29,110.7,1813176,0
AAPL.US,5,20200911,192000,110.7,110.78,110.25,110.3,1509976,0
AAPL.US,5,20200911,192500,110.32,110.48,110.1,110.23,1988572,0
AAPL.US,5,20200911,193000,110.215,110.29,110.03,110.16,2131087,0
AAPL.US,5,20200911,193500,110.16,110.74,110.13,110.73,2161776,0
AAPL.US,5,20200911,194000,110.73,111.08,110.59,110.68,2005373,0
AAPL.US,5,20200911,194500,110.65,111.06,110.63,110.999,1261738,0
AAPL.US,5,20200911,195000,110.98,111.364,110.81,111.135,1726630,0
AAPL.US,5,20200911,195500,111.126,111.26,110.4,110.405,1660038,0
AAPL.US,5,20200911,200000,110.411,110.725,110.28,110.58,1464010,0
AAPL.US,5,20200911,200500,110.57,111.36,110.5,111.25,1727424,0
AAPL.US,5,20200911,201000,111.23,111.63,110.86,111.44,1753391,0
AAPL.US,5,20200911,201500,111.415,111.46,110.98,111.1,1412077,0
AAPL.US,5,20200911,202000,111.11,111.33,110.89,111.31,1070083,0
AAPL.US,5,20200911,202500,111.3,111.37,111.03,111.03,953145,0
AAPL.US,5,20200911,203000,111.04,111.6,111.03,111.46,1279248,0
AAPL.US,5,20200911,203500,111.47,112.22,111.47,112.201,2357760,0
AAPL.US,5,20200911,204000,112.203,112.21,111.84,112.05,1723902,0
AAPL.US,5,20200911,204500,112.04,112.08,111.68,111.68,1574644,0
AAPL.US,5,20200911,205000,111.685,112,111.51,111.93,1476962,0
AAPL.US,5,20200911,205500,111.92,112.03,111.3,111.31,1763665,0
AAPL.US,5,20200911,210000,111.35,111.46,111.01,111.074,1635802,0
AAPL.US,5,20200911,210500,111.06,111.24,110.75,110.8,1692600,0
AAPL.US,5,20200911,211000,110.8,111.21,110.7,111.132,1762500,0
AAPL.US,5,20200911,211500,111.13,111.54,111.02,111.505,1660902,0
AAPL.US,5,20200911,212000,111.52,112.04,111.3,111.76,2416602,0
AAPL.US,5,20200911,212500,111.76,112.09,111.54,111.991,1778644,0
AAPL.US,5,20200911,213000,112,112.55,111.99,112.107,2620702,0
AAPL.US,5,20200911,213500,112.105,112.16,111.21,111.61,2285689,0
AAPL.US,5,20200911,214000,111.62,112,111.56,111.96,1844961,0
AAPL.US,5,20200911,214500,111.945,112.08,111.55,111.925,1835961,0
AAPL.US,5,20200911,215000,111.93,112.04,111.72,111.793,1662236,0
AAPL.US,5,20200911,215500,111.8,112.25,111.76,112,9365971,0
AAPL.US,5,20200914,153000,114.72,114.82,113.72,113.755,4712016,0
AAPL.US,5,20200914,153500,113.79,114.38,113.52,114.25,1534561,0
AAPL.US,5,20200914,154000,114.23,114.94,114.17,114.737,2036735,0
AAPL.US,5,20200914,154500,114.75,115.71,114.72,115.46,4286891,0
AAPL.US,5,20200914,155000,115.46,115.57,114.83,115.08,2272021,0
AAPL.US,5,20200914,155500,115.085,115.24,114.73,114.815,1640979,0
AAPL.US,5,20200914,160000,114.81,115.16,114.425,115.15,1995660,0
AAPL.US,5,20200914,160500,115.146,115.42,114.9,115.38,1620458,0
AAPL.US,5,20200914,161000,115.375,115.39,114.92,115.08,1486499,0
AAPL.US,5,20200914,161500,115.09,115.19,114.85,114.925,1515792,0
AAPL.US,5,20200914,162000,114.93,115.07,114.73,114.94,1497241,0
AAPL.US,5,20200914,162500,114.953,115.09,114.84,115.01,1584940,0
AAPL.US,5,20200914,163000,115.003,115.02,114.2,114.43,1934442,0
AAPL.US,5,20200914,163500,114.43,115,114.4,114.57,1908118,0
AAPL.US,5,20200914,164000,114.57,114.61,114.13,114.22,1401097,0
AAPL.US,5,20200914,164500,114.215,114.29,113.85,113.98,1940296,0
AAPL.US,5,20200914,165000,113.985,114.33,113.95,114.199,1403584,0
AAPL.US,5,20200914,165500,114.191,114.52,114.01,114.49,1235432,0
AAPL.US,5,20200914,170000,114.49,114.5,114.2,114.31,1139536,0
AAPL.US,5,20200914,170500,114.3,114.55,114.21,114.235,1113800,0
AAPL.US,5,20200914,171000,114.23,114.24,113.67,113.863,1608815,0
AAPL.US,5,20200914,171500,113.86,114.14,113.82,113.86,1024963,0
AAPL.US,5,20200914,172000,113.87,114.06,113.82,113.975,1019486,0
AAPL.US,5,20200914,172500,113.975,114.16,113.84,114.15,954495,0
AAPL.US,5,20200914,173000,114.15,114.36,114.06,114.29,1055847,0
AAPL.US,5,20200914,173500,114.29,114.49,114.133,114.39,906586,0
AAPL.US,5,20200914,174000,114.388,114.47,114.33,114.39,648821,0
AAPL.US,5,20200914,174500,114.38,114.45,114.08,114.14,703742,0
AAPL.US,5,20200914,175000,114.144,114.53,114.14,114.511,989817,0
AAPL.US,5,20200914,175500,114.52,114.75,114.41,114.512,1033939,0
AAPL.US,5,20200914,180000,114.51,114.81,114.33,114.773,1258790,0
AAPL.US,5,20200914,180500,114.775,114.8,114.6,114.679,1017294,0
AAPL.US,5,20200914,181000,114.677,114.73,114.24,114.248,971992,0
AAPL.US,5,20200914,181500,114.245,114.44,114.22,114.26,919794,0
AAPL.US,5,20200914,182000,114.27,114.3,114.08,114.21,877283,0
AAPL.US,5,20200914,182500,114.22,114.33,114.021,114.11,733121,0
AAPL.US,5,20200914,183000,114.12,114.29,114,114.1,784649,0
AAPL.US,5,20200914,183500,114.07,114.31,114.06,114.195,606114,0
AAPL.US,5,20200914,184000,114.195,114.6,114.17,114.48,881459,0
AAPL.US,5,20200914,184500,114.489,114.58,114.32,114.34,769751,0
AAPL.US,5,20200914,185000,114.34,114.54,114.08,114.126,778401,0
AAPL.US,5,20200914,185500,114.12,114.35,114.11,114.35,635664,0
AAPL.US,5,20200914,190000,114.34,114.48,114.07,114.09,737443,0
AAPL.US,5,20200914,190500,114.08,114.16,113.86,113.985,1103783,0
AAPL.US,5,20200914,191000,113.99,114.07,113.86,113.95,854288,0
AAPL.US,5,20200914,191500,113.94,113.94,113.26,113.35,1758272,0
AAPL.US,5,20200914,192000,113.342,113.59,113.19,113.33,1337568,0
AAPL.US,5,20200914,192500,113.34,113.75,113.19,113.644,1242284,0
AAPL.US,5,20200914,193000,113.625,113.73,112.8,113.203,1717956,0
AAPL.US,5,20200914,193500,113.2,113.51,113.1,113.39,885684,0
AAPL.US,5,20200914,194000,113.39,113.5,113.27,113.385,778987,0
AAPL.US,5,20200914,194500,113.385,113.74,113.26,113.68,836758,0
AAPL.US,5,20200914,195000,113.685,113.84,113.6,113.79,756928,0
AAPL.US,5,20200914,195500,113.779,113.87,113.66,113.72,667574,0
AAPL.US,5,20200914,200000,113.72,113.75,113.43,113.735,827453,0
AAPL.US,5,20200914,200500,113.736,114.183,113.7,114.075,1353761,0
AAPL.US,5,20200914,201000,114.07,114.44,114.01,114.39,1289144,0
AAPL.US,5,20200914,201500,114.399,114.49,114.13,114.2,1422576,0
AAPL.US,5,20200914,202000,114.21,114.42,114.17,114.325,1070271,0
AAPL.US,5,20200914,202500,114.32,114.325,113.86,113.94,1174824,0
AAPL.US,5,20200914,203000,113.95,114.295,113.94,114.17,931585,0
AAPL.US,5,20200914,203500,114.174,114.23,114.07,114.165,648881,0
AAPL.US,5,20200914,204000,114.18,114.34,113.94,114.225,1123062,0
AAPL.US,5,20200914,204500,114.24,114.36,114.11,114.31,965334,0
