<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TSLA.US,5,20200825,193500,399.78,400.2,399.02,399.2,167755,0
TSLA.US,5,20200825,194000,399.23,399.98,398.9,399.48,142370,0
TSLA.US,5,20200825,194500,399.47,399.52,398.89,399.14,78590,0
TSLA.US,5,20200825,195000,399.25,399.6,399,399.14,75190,0
TSLA.US,5,20200825,195500,399.16,400.6,399.16,399.53,165670,0
TSLA.US,5,20200825,200000,399.7,399.94,399.06,399.24,149065,0
TSLA.US,5,20200825,200500,399.4,399.52,399.2,399.35,51220,0
TSLA.US,5,20200825,201000,399.35,399.79,399.2,399.57,67895,0
TSLA.US,5,20200825,201500,399.6,399.6,398.44,399,177010,0
TSLA.US,5,20200825,202000,399.01,399.2,398.64,398.72,79125,0
TSLA.US,5,20200825,202500,398.63,399.52,397.91,399.42,130140,0
TSLA.US,5,20200825,203000,399.4,399.52,399.05,399.37,63125,0
TSLA.US,5,20200825,203500,399.41,400.4,399.34,399.56,160680,0
TSLA.US,5,20200825,204000,399.41,400.5,399.15,399.85,125330,0
TSLA.US,5,20200825,204500,399.84,400.98,399.84,400.71,215280,0
TSLA.US,5,20200825,205000,400.72,401,400.06,400.92,155145,0
TSLA.US,5,20200825,205500,400.89,401.2,400.56,401.14,238355,0
TSLA.US,5,20200825,210000,401.08,401.09,400.4,400.41,189840,0
TSLA.US,5,20200825,210500,400.41,400.8,400,400.4,175000,0
TSLA.US,5,20200825,211000,400.44,402.39,400.2,402.16,276995,0
TSLA.US,5,20200825,211500,402.17,404,402.14,403.03,666255,0
TSLA.US,5,20200825,212000,402.88,403.2,402.3,402.33,276920,0
TSLA.US,5,20200825,212500,402,402.56,401.91,402.1,235470,0
TSLA.US,5,20200825,213000,402.1,402.6,401.62,401.89,206660,0
TSLA.US,5,20200825,213500,401.91,402.4,401.41,402.26,170560,0
TSLA.US,5,20200825,214000,402.23,403.59,401.95,403.58,346955,0
TSLA.US,5,20200825,214500,403.42,404.88,402.81,403.3,589055,0
TSLA.US,5,20200825,215000,403.55,404.6,403.34,404.35,409270,0
TSLA.US,5,20200825,215500,404.37,405.23,404.03,404.67,1055225,0
TSLA.US,5,20200826,153000,412,414.93,410.73,413.59,1345220,0
TSLA.US,5,20200826,153500,413.49,414.07,411.49,412.87,604610,0
TSLA.US,5,20200826,154000,412.84,413.51,411.25,412.3,351695,0
TSLA.US,5,20200826,154500,412.45,420.2,412.44,419.24,2027995,0
TSLA.US,5,20200826,155000,419.3,419.4,416.33,418.17,807395,0
TSLA.US,5,20200826,155500,418.4,422.2,417.67,422,1135600,0
TSLA.US,5,20200826,160000,421.98,423,420.4,421.18,867625,0
TSLA.US,5,20200826,160500,421.19,422.19,419.32,419.53,527875,0
TSLA.US,5,20200826,161000,419.43,420.52,418.26,420.25,526120,0
TSLA.US,5,20200826,161500,420.2,421.3,420.02,420.14,323605,0
TSLA.US,5,20200826,162000,420.06,421.38,419.18,421.32,396245,0
TSLA.US,5,20200826,162500,421.26,422.81,420.38,422.38,549335,0
TSLA.US,5,20200826,163000,422.65,424.13,422.04,423.72,892965,0
TSLA.US,5,20200826,163500,423.63,424,422.24,422.92,484965,0
TSLA.US,5,20200826,164000,422.97,423.2,422.31,423.11,227385,0
TSLA.US,5,20200826,164500,423,423.19,421.35,421.67,266450,0
TSLA.US,5,20200826,165000,421.64,422.54,421.53,421.7,192230,0
TSLA.US,5,20200826,165500,421.68,422.81,421.68,422.25,177780,0
TSLA.US,5,20200826,170000,422.29,422.4,420.06,420.31,309970,0
TSLA.US,5,20200826,170500,420.36,421.59,420.23,421.57,198750,0
TSLA.US,5,20200826,171000,421.64,421.93,420.65,421.03,133965,0
TSLA.US,5,20200826,171500,421.2,421.36,420.61,420.9,87980,0
TSLA.US,5,20200826,172000,421,421.32,420.61,420.96,116730,0
TSLA.US,5,20200826,172500,421.08,422.6,421,422.4,350460,0
TSLA.US,5,20200826,173000,422.57,423,421.47,422.14,300475,0
TSLA.US,5,20200826,173500,422.09,422.37,421.4,421.6,125055,0
TSLA.US,5,20200826,174000,421.69,421.98,421.12,421.41,154430,0
TSLA.US,5,20200826,174500,421.4,421.72,420.81,421.4,182955,0
TSLA.US,5,20200826,175000,421.52,421.92,420.87,421.78,134860,0
TSLA.US,5,20200826,175500,421.77,422.12,421.54,422,185650,0
TSLA.US,5,20200826,180000,421.96,421.96,421.16,421.56,106010,0
TSLA.US,5,20200826,180500,421.4,422,421.36,421.6,109175,0
TSLA.US,5,20200826,181000,421.72,423.4,421.65,422.93,299730,0
TSLA.US,5,20200826,181500,422.89,423.13,421.83,422.72,215175,0
TSLA.US,5,20200826,182000,422.65,423.2,422.4,422.96,141685,0
TSLA.US,5,20200826,182500,422.81,423.75,422.71,423.2,288165,0
TSLA.US,5,20200826,183000,423.2,423.4,422.48,422.77,189195,0
TSLA.US,5,20200826,183500,422.79,422.98,422.4,422.89,106190,0
TSLA.US,5,20200826,184000,422.88,422.88,421.75,422,175055,0
TSLA.US,5,20200826,184500,421.96,422.22,421.5,421.82,175605,0
TSLA.US,5,20200826,185000,422,422.48,422,422.14,130760,0
TSLA.US,5,20200826,185500,422.22,422.9,422.06,422.42,158175,0
TSLA.US,5,20200826,190000,422.45,423.52,422.28,423.23,239270,0
TSLA.US,5,20200826,190500,423.31,426.26,423.31,425.6,871500,0
TSLA.US,5,20200826,191000,425.74,426.74,425.61,426.02,553370,0
TSLA.US,5,20200826,191500,426,427.83,425.64,427.74,519905,0
TSLA.US,5,20200826,192000,427.75,428.8,426.8,428.33,617510,0
TSLA.US,5,20200826,192500,428.3,429.16,427.01,427.26,600235,0
TSLA.US,5,20200826,193000,427.4,428.7,427.4,428.24,329325,0
TSLA.US,5,20200826,193500,428.21,429.91,427.62,429.01,363865,0
TSLA.US,5,20200826,194000,429.01,429.55,427.82,428.3,342090,0
TSLA.US,5,20200826,194500,428.31,429.2,428.31,428.97,191770,0
TSLA.US,5,20200826,195000,428.98,429.22,427.62,427.92,232355,0
TSLA.US,5,20200826,195500,427.86,428.02,426.98,427.7,284110,0
TSLA.US,5,20200826,200000,427.79,429.46,427.64,429.25,254460,0
TSLA.US,5,20200826,200500,429.3,430.76,428.63,430.2,384955,0
TSLA.US,5,20200826,201000,430.12,431.2,429.39,430.71,429035,0
TSLA.US,5,20200826,201500,430.81,432.67,430.65,432.18,520630,0
TSLA.US,5,20200826,202000,432.2,432.99,431.43,432.9,457995,0
TSLA.US,5,20200826,202500,432.91,433.2,431.97,432.96,408760,0
TSLA.US,5,20200826,203000,432.96,433.2,429.6,429.66,704500,0
TSLA.US,5,20200826,203500,429.88,429.88,427.8,428.72,833990,0
TSLA.US,5,20200826,204000,428.58,429,425.6,425.71,745710,0
TSLA.US,5,20200826,204500,425.62,428.91,425.5,428.54,734550,0
TSLA.US,5,20200826,205000,428.6,429.19,427.52,428.17,301515,0
TSLA.US,5,20200826,205500,428.01,428.03,423.4,425.35,768815,0
TSLA.US,5,20200826,210000,425.08,426.95,423.7,425.43,606930,0
TSLA.US,5,20200826,210500,425.57,428.3,425.57,428.22,528845,0
TSLA.US,5,20200826,211000,428.09,429.33,427.54,429.33,390020,0
TSLA.US,5,20200826,211500,429.09,429.6,428.24,428.89,360425,0
TSLA.US,5,20200826,212000,428.88,431.4,428.21,431.21,512855,0
TSLA.US,5,20200826,212500,431.21,431.21,430.16,430.77,419310,0
TSLA.US,5,20200826,213000,430.75,431.2,428.2,428.3,428345,0
TSLA.US,5,20200826,213500,428.2,429.68,428.05,428.52,279265,0
TSLA.US,5,20200826,214000,428.4,429.82,428.35,429.66,213655,0
TSLA.US,5,20200826,214500,429.79,431.2,429.59,431.06,355420,0
TSLA.US,5,20200826,215000,431.2,433.2,431.11,431.66,721040,0
TSLA.US,5,20200826,215500,431.65,432.21,430.04,430.63,1360665,0
TSLA.US,5,20200827,153000,436.09,441.8,435.4,441.79,1763560,0
TSLA.US,5,20200827,153500,441.79,442.6,436,438.63,1092100,0
TSLA.US,5,20200827,154000,438.8,444.58,438.7,443.52,1363815,0
TSLA.US,5,20200827,154500,443.48,443.77,439.21,440.55,640450,0
TSLA.US,5,20200827,155000,440.58,443.29,439.6,442.7,436215,0
TSLA.US,5,20200827,155500,442.77,445,441.06,443.56,672290,0
TSLA.US,5,20200827,160000,443.62,443.8,441,442.1,647820,0
TSLA.US,5,20200827,160500,441.88,442.75,439.28,441.81,711535,0
TSLA.US,5,20200827,161000,441.71,442.69,440.1,441.63,482590,0
TSLA.US,5,20200827,161500,441.57,442.42,440.75,441.68,307440,0
TSLA.US,5,20200827,162000,441.8,443.83,440.41,442.89,589760,0
TSLA.US,5,20200827,162500,442.66,443.64,441.8,442.45,341135,0
TSLA.US,5,20200827,163000,442.37,443,441.52,442.36,240440,0
TSLA.US,5,20200827,163500,442.22,444.28,441.4,443.2,434750,0
TSLA.US,5,20200827,164000,443.2,445.6,442.8,444.27,679950,0
TSLA.US,5,20200827,164500,444.4,444.4,441.4,442.35,450135,0
TSLA.US,5,20200827,165000,442.27,443.2,441.5,442.83,272285,0
TSLA.US,5,20200827,165500,442.96,443.9,442.05,443.33,178020,0
TSLA.US,5,20200827,170000,443.53,444.39,442.8,444.24,269895,0
TSLA.US,5,20200827,170500,444.09,445.2,443.27,445.01,385060,0
TSLA.US,5,20200827,171000,444.98,447.53,444.84,447.25,1029385,0
TSLA.US,5,20200827,171500,447.23,447.73,446.37,447.07,584650,0
TSLA.US,5,20200827,172000,447.12,449.3,446.91,449.15,866870,0
TSLA.US,5,20200827,172500,449.22,449.55,447.88,448.66,515390,0
TSLA.US,5,20200827,173000,448.84,449.18,448,449.06,373805,0
TSLA.US,5,20200827,173500,449.09,451.88,448.85,450.93,860310,0
TSLA.US,5,20200827,174000,450.91,453.78,450.89,453.4,897540,0
TSLA.US,5,20200827,174500,453.38,457.13,453.16,455.31,1501675,0
TSLA.US,5,20200827,175000,455.31,456.6,454.85,455.54,838975,0
TSLA.US,5,20200827,175500,455.5,457,453.58,454.87,990125,0
TSLA.US,5,20200827,180000,454.9,455.4,453.72,454.55,562835,0
TSLA.US,5,20200827,180500,454.43,458.8,453.8,458.35,1238430,0
TSLA.US,5,20200827,181000,458.2,459.12,456.3,457.3,1018940,0
TSLA.US,5,20200827,181500,457.23,457.93,451.83,451.97,807410,0
TSLA.US,5,20200827,182000,451.91,452.54,446.31,451.75,1714990,0
TSLA.US,5,20200827,182500,451.72,452.1,447.06,447.92,949150,0
TSLA.US,5,20200827,183000,447.4,451.08,443.7,443.9,1087145,0
TSLA.US,5,20200827,183500,443.67,444.36,432,438.05,2416290,0
TSLA.US,5,20200827,184000,438.48,443.56,436.81,442.33,1432410,0
TSLA.US,5,20200827,184500,442.51,442.63,435.6,438.4,1057015,0
TSLA.US,5,20200827,185000,437.83,438.8,428.5,433.9,1744550,0
TSLA.US,5,20200827,185500,433.84,440,433.7,438.65,1158985,0
TSLA.US,5,20200827,190000,438.55,439.6,435.47,437.09,564630,0
TSLA.US,5,20200827,190500,436.94,442,434.2,441.09,1006390,0
TSLA.US,5,20200827,191000,441.09,443.2,439.26,441.45,808155,0
TSLA.US,5,20200827,191500,441.39,441.79,439.16,441.25,574310,0
TSLA.US,5,20200827,192000,441.25,441.75,439.4,440.02,452685,0
TSLA.US,5,20200827,192500,440.58,444.97,440.58,444.6,836105,0
TSLA.US,5,20200827,193000,444.54,446.6,443.58,444.77,784690,0
TSLA.US,5,20200827,193500,444.99,446.96,443.73,446.04,532200,0
TSLA.US,5,20200827,194000,446.47,447.56,446,447.08,521650,0
TSLA.US,5,20200827,194500,446.82,447.02,444.12,444.62,455170,0
TSLA.US,5,20200827,195000,444.69,445.28,441.07,442.63,565295,0
TSLA.US,5,20200827,195500,442.7,446.56,442.6,446.36,575395,0
TSLA.US,5,20200827,200000,446.38,447.1,445.25,446.24,458440,0
TSLA.US,5,20200827,200500,446.35,446.35,445.1,446,179730,0
TSLA.US,5,20200827,201000,445.85,446.6,443.8,445.96,386475,0
TSLA.US,5,20200827,201500,445.79,446.2,444.01,444.62,233670,0
TSLA.US,5,20200827,202000,444.65,445.4,443.4,444.58,355995,0
TSLA.US,5,20200827,202500,444.73,448.77,444.27,448.27,652575,0
TSLA.US,5,20200827,203000,448.27,449.59,446.87,447.64,568900,0
TSLA.US,5,20200827,203500,447.75,448.63,447.07,447.48,262935,0
TSLA.US,5,20200827,204000,447.69,449.2,447.67,448.63,320935,0
TSLA.US,5,20200827,204500,448.77,448.77,445.46,445.73,469685,0
TSLA.US,5,20200827,205000,445.57,447.6,445.57,446.08,416370,0
TSLA.US,5,20200827,205500,446.44,446.76,445.25,446.41,254220,0
TSLA.US,5,20200827,210000,446.43,448.4,446.43,447.73,370335,0
TSLA.US,5,20200827,210500,447.6,448.24,446.62,447.7,313705,0
TSLA.US,5,20200827,211000,447.8,449,447.43,447.74,317810,0
TSLA.US,5,20200827,211500,447.6,448.4,446.73,447.64,400680,0
TSLA.US,5,20200827,212000,447.8,450.55,447.74,449.6,663295,0
TSLA.US,5,20200827,212500,449.48,449.88,447.75,448.01,428925,0
TSLA.US,5,20200827,213000,448.19,448.68,447.33,448.34,390835,0
TSLA.US,5,20200827,213500,448.25,449.56,447.8,447.86,458460,0
TSLA.US,5,20200827,214000,448,449.13,447.6,448.25,379555,0
TSLA.US,5,20200827,214500,448.31,448.67,446.17,446.49,505150,0
TSLA.US,5,20200827,215000,446.27,446.62,442.9,445.27,1145015,0
TSLA.US,5,20200827,215500,445.37,448.4,445.17,447.75,1310490,0
TSLA.US,5,20200828,153000,459.02,459.8,453.81,458.19,2171810,0
TSLA.US,5,20200828,153500,458.21,463.7,456.83,460.74,1304965,0
TSLA.US,5,20200828,154000,462,463.06,457,458.67,876490,0
TSLA.US,5,20200828,154500,458.73,459,455.05,456.93,977820,0
TSLA.US,5,20200828,155000,456.58,458.07,453.6,455.9,845230,0
TSLA.US,5,20200828,155500,455.9,461.55,455.26,461.24,901090,0
TSLA.US,5,20200828,160000,461.18,461.96,458,458.38,694340,0
TSLA.US,5,20200828,160500,458.53,459.44,455.1,456.8,678020,0
TSLA.US,5,20200828,161000,456.82,457.11,452.72,454.72,657285,0
TSLA.US,5,20200828,161500,454.82,457.72,454.67,456.51,872845,0
TSLA.US,5,20200828,162000,456.42,457.6,455.4,456.58,294605,0
TSLA.US,5,20200828,162500,456.61,458.8,455.6,458.6,401220,0
TSLA.US,5,20200828,163000,458.79,458.79,454.6,455.13,486980,0
TSLA.US,5,20200828,163500,455.53,455.97,453.1,454.09,452130,0
TSLA.US,5,20200828,164000,454.34,456.35,453.8,454.53,424885,0
TSLA.US,5,20200828,164500,454.84,454.95,450.61,453.22,733190,0
TSLA.US,5,20200828,165000,453.04,456,451.66,455,581750,0
TSLA.US,5,20200828,165500,455.14,455.2,452.2,453.09,238200,0
TSLA.US,5,20200828,170000,453.4,455,452.8,453.55,354995,0
TSLA.US,5,20200828,170500,453.61,456.4,453.03,455.56,504615,0
TSLA.US,5,20200828,171000,455.72,457.74,455.13,455.13,623570,0
TSLA.US,5,20200828,171500,455.28,456.2,454.59,455.75,269345,0
TSLA.US,5,20200828,172000,455.9,457.22,455.4,455.88,262735,0
TSLA.US,5,20200828,172500,455.8,457.51,455.8,456.52,193730,0
TSLA.US,5,20200828,173000,456.3,456.3,455,455.4,406650,0
TSLA.US,5,20200828,173500,455.6,455.98,454.51,454.85,171745,0
TSLA.US,5,20200828,174000,454.73,455.52,453.74,455.36,245440,0
TSLA.US,5,20200828,174500,455.17,456.15,455,455.32,195835,0
TSLA.US,5,20200828,175000,455.5,455.85,455,455.68,143680,0
TSLA.US,5,20200828,175500,455.38,456.59,455.05,456.23,226295,0
TSLA.US,5,20200828,180000,456.17,457.17,455.44,456.45,300115,0
TSLA.US,5,20200828,180500,456.57,456.74,455.42,455.64,219635,0
TSLA.US,5,20200828,181000,455.7,455.78,455.11,455.4,144085,0
TSLA.US,5,20200828,181500,455.31,455.68,452.81,453.26,387130,0
TSLA.US,5,20200828,182000,453.26,454.26,453.22,453.84,233425,0
TSLA.US,5,20200828,182500,453.99,455,453.93,454.11,181475,0
TSLA.US,5,20200828,183000,454.12,454.12,452.32,452.61,290720,0
TSLA.US,5,20200828,183500,452.72,452.79,449.6,451,648680,0
TSLA.US,5,20200828,184000,451.09,452.21,448.42,448.61,473375,0
TSLA.US,5,20200828,184500,448.56,450.1,448,448.76,534605,0
TSLA.US,5,20200828,185000,448.67,448.99,443.8,447.2,1128180,0
TSLA.US,5,20200828,185500,447.45,449.96,446.6,449.22,607375,0
TSLA.US,5,20200828,190000,449.43,450.2,445.8,446.58,409380,0
TSLA.US,5,20200828,190500,446.36,447.38,442.55,444,736045,0
TSLA.US,5,20200828,191000,444,444.1,437.86,440,1611340,0
TSLA.US,5,20200828,191500,439.75,444.93,439.6,444.41,1036330,0
TSLA.US,5,20200828,192000,444.59,446.68,443.67,444.8,641160,0
TSLA.US,5,20200828,192500,444.64,444.64,440.47,441.61,716080,0
TSLA.US,5,20200828,193000,441.85,444.4,441.26,442,477780,0
TSLA.US,5,20200828,193500,441.75,444.4,441.61,444.29,506220,0
TSLA.US,5,20200828,194000,444.32,445.2,441.6,442.34,533785,0
TSLA.US,5,20200828,194500,442.53,444.4,442.1,443.28,389355,0
TSLA.US,5,20200828,195000,443,447.39,442.85,446.86,642035,0
TSLA.US,5,20200828,195500,446.4,448.8,446.36,447.51,622560,0
TSLA.US,5,20200828,200000,447.79,449.28,446.44,446.54,508495,0
TSLA.US,5,20200828,200500,446.62,447.94,445.22,446.93,434480,0
TSLA.US,5,20200828,201000,447.33,447.6,446.27,446.94,273845,0
TSLA.US,5,20200828,201500,446.99,447.99,444.4,445.22,445595,0
TSLA.US,5,20200828,202000,445.13,445.6,444.2,444.28,301970,0
TSLA.US,5,20200828,202500,444.34,445.51,443.67,444.69,358750,0
TSLA.US,5,20200828,203000,444.68,445.23,442.73,443.34,396250,0
TSLA.US,5,20200828,203500,443.45,444.2,442.8,443.94,237425,0
TSLA.US,5,20200828,204000,443.99,446.46,443.99,445.03,524160,0
TSLA.US,5,20200828,204500,445.16,447.06,445.16,446.32,403675,0
TSLA.US,5,20200828,205000,446.39,447.57,442.87,443.14,484305,0
TSLA.US,5,20200828,205500,443.11,443.74,441.51,442.3,659275,0
TSLA.US,5,20200828,210000,442.48,444.75,441.41,443.67,570020,0
TSLA.US,5,20200828,210500,443.44,444.34,439.74,440,538740,0
TSLA.US,5,20200828,211000,440,442.84,439.8,442.31,632150,0
TSLA.US,5,20200828,211500,442.12,443.52,441.71,443.37,495675,0
TSLA.US,5,20200828,212000,443.27,443.36,440.2,440.53,514590,0
TSLA.US,5,20200828,212500,440.39,441.56,437.3,438.56,891710,0
TSLA.US,5,20200828,213000,438.66,442.86,438.6,442,898030,0
TSLA.US,5,20200828,213500,441.98,446.33,441.51,445.89,993650,0
TSLA.US,5,20200828,214000,445.66,446.24,442.84,444.17,821705,0
TSLA.US,5,20200828,214500,444.17,446.67,442.7,443,835260,0
TSLA.US,5,20200828,215000,442.7,444.33,442.01,442.67,664240,0
TSLA.US,5,20200828,215500,442.81,443.76,442,442.68,1503250,0
TSLA.US,5,20200831,153000,444.61,450.49,440.11,447.029,1766358,0
TSLA.US,5,20200831,153500,447.04,447.8,441.21,442.16,661342,0
TSLA.US,5,20200831,154000,442.08,452.28,440.71,452.149,722964,0
TSLA.US,5,20200831,154500,451.84,459.53,450.05,459.408,1570773,0
TSLA.US,5,20200831,155000,459.2,461,455.5,456.41,1346307,0
TSLA.US,5,20200831,155500,456.51,459.59,453.95,455.53,914752,0
TSLA.US,5,20200831,160000,455.61,456.487,452.33,454.52,811719,0
TSLA.US,5,20200831,160500,454.39,458.97,453.33,458.151,1060484,0
TSLA.US,5,20200831,161000,457.769,459.32,455.11,457.78,941009,0
TSLA.US,5,20200831,161500,457.81,462,456.51,461.118,1307677,0
TSLA.US,5,20200831,162000,461.177,465,460.94,464.814,1322451,0
TSLA.US,5,20200831,162500,464.8,468.22,463.61,467.4,1375047,0
TSLA.US,5,20200831,163000,467.415,469.57,466.63,466.822,1372807,0
TSLA.US,5,20200831,163500,466.85,467.1,464.05,466.765,1058108,0
TSLA.US,5,20200831,164000,466.79,470,465.75,467.76,1238899,0
TSLA.US,5,20200831,164500,467.617,470,465.75,469.65,1112795,0
TSLA.US,5,20200831,165000,469.74,474.29,469.56,472.554,1444953,0
TSLA.US,5,20200831,165500,472.74,475.08,472.11,473.5,1211055,0
TSLA.US,5,20200831,170000,473.307,479.5,473.04,477.774,1640350,0
TSLA.US,5,20200831,170500,478.24,486.805,477.814,485.865,2168560,0
TSLA.US,5,20200831,171000,485.825,497,484,486.6,3513565,0
TSLA.US,5,20200831,171500,486.67,491.18,482.68,485.607,2178252,0
TSLA.US,5,20200831,172000,485.616,485.879,477.511,478.705,1976952,0
TSLA.US,5,20200831,172500,478.729,481.3,473.59,481.095,1709359,0
TSLA.US,5,20200831,173000,481.26,482.48,474,478.61,1210302,0
TSLA.US,5,20200831,173500,478.61,483.49,476.56,480.979,1122307,0
TSLA.US,5,20200831,174000,481.1,483,477.35,480.013,826036,0
TSLA.US,5,20200831,174500,480.01,486.89,479.84,483.94,1172298,0
TSLA.US,5,20200831,175000,483.97,485.48,481.455,483.204,710475,0
TSLA.US,5,20200831,175500,483.09,484.76,478.68,479.979,804213,0
TSLA.US,5,20200831,180000,480.279,482.14,477.62,480.72,777019,0
TSLA.US,5,20200831,180500,480.61,484.5,479.733,483.925,712766,0
TSLA.US,5,20200831,181000,483.765,483.94,481.75,481.81,435461,0
TSLA.US,5,20200831,181500,481.968,482.66,480,481.25,559165,0
TSLA.US,5,20200831,182000,481.88,483.38,478.66,479.94,606226,0
TSLA.US,5,20200831,182500,480,481.3,477.01,481.3,658907,0
TSLA.US,5,20200831,183000,480.98,481.32,478.477,479.015,443446,0
TSLA.US,5,20200831,183500,479.198,480.75,476,476.245,614925,0
TSLA.US,5,20200831,184000,476.23,477.66,470.52,471.15,1090525,0
TSLA.US,5,20200831,184500,471.21,476.699,470.81,475.455,831229,0
TSLA.US,5,20200831,185000,475.455,477.45,473.26,476.351,598776,0
TSLA.US,5,20200831,185500,476.275,480.799,475.37,480.43,662050,0
TSLA.US,5,20200831,190000,480.395,480.5,477.1,477.7,481981,0
TSLA.US,5,20200831,190500,477.49,482.7,477,482.407,817133,0
TSLA.US,5,20200831,191000,482.27,483,478.4,480.26,578888,0
TSLA.US,5,20200831,191500,480.26,484,480.26,481.72,717351,0
TSLA.US,5,20200831,192000,481.84,487,481.67,486.72,946987,0
TSLA.US,5,20200831,192500,486.774,487.75,484.84,485.849,715872,0
TSLA.US,5,20200831,193000,485.96,488.93,485.868,488.77,664174,0
TSLA.US,5,20200831,193500,488.76,489.42,484.27,485.09,822971,0
TSLA.US,5,20200831,194000,485.04,487.25,482.65,486.685,560761,0
TSLA.US,5,20200831,194500,486.61,488.668,486.03,487.4,576089,0
TSLA.US,5,20200831,195000,487.415,487.63,486.01,486.63,322241,0
TSLA.US,5,20200831,195500,486.71,489.47,485.5,488.733,636337,0
TSLA.US,5,20200831,200000,488.629,490.38,487.41,488.755,733361,0
TSLA.US,5,20200831,200500,488.82,489.45,484.8,486.884,687668,0
TSLA.US,5,20200831,201000,486.91,487.64,485.92,486.064,339536,0
TSLA.US,5,20200831,201500,486.57,487.055,484.8,486.53,349327,0
TSLA.US,5,20200831,202000,486.552,489.31,485.166,489.197,480451,0
TSLA.US,5,20200831,202500,489.22,490,487.72,488.26,518342,0
TSLA.US,5,20200831,203000,488.26,488.84,483.58,484.97,680367,0
TSLA.US,5,20200831,203500,484.95,486.74,484.76,486.42,375517,0
TSLA.US,5,20200831,204000,486.29,488.3,485.8,486.879,405587,0
TSLA.US,5,20200831,204500,486.96,491.4,486.74,491.156,1060420,0
TSLA.US,5,20200831,205000,491.36,494.6,491.22,493.59,1356953,0
TSLA.US,5,20200831,205500,493.45,495,493,494.714,963206,0
TSLA.US,5,20200831,210000,494.714,496.84,489.9,492.732,1209378,0
TSLA.US,5,20200831,210500,492.66,495.7,491.818,494.699,810764,0
TSLA.US,5,20200831,211000,494.601,495.9,492.9,495.715,877670,0
TSLA.US,5,20200831,211500,495.753,497.5,494.4,495.99,1118820,0
TSLA.US,5,20200831,212000,495.863,497.5,494,496.566,953563,0
TSLA.US,5,20200831,212500,496.52,499,495.11,498.38,1138724,0
TSLA.US,5,20200831,213000,498.26,499,496.51,498.03,807150,0
TSLA.US,5,20200831,213500,498.128,498.5,496.8,497.97,697159,0
TSLA.US,5,20200831,214000,498,498.28,495.11,496.883,680415,0
TSLA.US,5,20200831,214500,496.79,499.75,496.79,499.71,870408,0
TSLA.US,5,20200831,215000,499.57,500.14,498,498.93,1209911,0
TSLA.US,5,20200831,215500,498.871,499.1,496.47,498.32,2352731,0
TSLA.US,5,20200901,153000,502.14,502.49,475,481.099,3882074,0
TSLA.US,5,20200901,153500,481.05,494,480.59,489.749,1556421,0
TSLA.US,5,20200901,154000,489.41,497,485,485.075,1146960,0
TSLA.US,5,20200901,154500,485.15,488.55,480,480.358,1442793,0
TSLA.US,5,20200901,155000,480.4,485.78,478.26,480.89,1091708,0
TSLA.US,5,20200901,155500,481.31,483.1,471,472.464,1743029,0
TSLA.US,5,20200901,160000,472.7,483.88,470.51,482.661,1211942,0
TSLA.US,5,20200901,160500,482.86,485.78,478.13,481.05,564330,0
TSLA.US,5,20200901,161000,480.922,481.392,476.21,477.59,541435,0
TSLA.US,5,20200901,161500,477.23,489.5,477.23,489.4,976613,0
TSLA.US,5,20200901,162000,489.18,495,487.15,493.381,963124,0
TSLA.US,5,20200901,162500,493.45,502.28,490.27,501.97,1387237,0
TSLA.US,5,20200901,163000,501.98,502.06,492.255,494.349,1266830,0
TSLA.US,5,20200901,163500,494.385,497.94,492.8,496.43,613093,0
TSLA.US,5,20200901,164000,496.615,499,491.11,495.03,879707,0
TSLA.US,5,20200901,164500,495,498.98,492.58,494.41,656421,0
TSLA.US,5,20200901,165000,494.44,496.75,492.66,494.047,466650,0
TSLA.US,5,20200901,165500,493.94,497.5,490.5,491.205,678877,0
TSLA.US,5,20200901,170000,491.24,493.38,486.01,486.105,938270,0
TSLA.US,5,20200901,170500,486.05,491.7,485.32,491.2,719983,0
TSLA.US,5,20200901,171000,491.14,493.88,489.28,493.25,516433,0
TSLA.US,5,20200901,171500,493.07,493.25,489.77,490.964,441169,0
TSLA.US,5,20200901,172000,490.91,492.35,486.5,486.884,529311,0
TSLA.US,5,20200901,172500,486.66,488.796,485,486.231,596469,0
TSLA.US,5,20200901,173000,486.21,488.5,485,487.94,478727,0
TSLA.US,5,20200901,173500,488.18,489.79,485.283,485.758,402440,0
TSLA.US,5,20200901,174000,485.715,486.455,481.26,484.759,677348,0
TSLA.US,5,20200901,174500,484.791,485,482,483.22,359689,0
TSLA.US,5,20200901,175000,483.16,485.99,482.91,483.07,358671,0
TSLA.US,5,20200901,175500,483.07,485.61,482,484.411,298748,0
TSLA.US,5,20200901,180000,484.46,488.33,483.7,487.28,510543,0
TSLA.US,5,20200901,180500,487.26,489,486.63,487.68,331274,0
TSLA.US,5,20200901,181000,487.443,491.97,487.22,490.49,486935,0
TSLA.US,5,20200901,181500,490.348,491.5,489.1,490.02,386322,0
TSLA.US,5,20200901,182000,490.07,491,487.651,487.797,283840,0
TSLA.US,5,20200901,182500,487.92,488.15,485,486.403,321080,0
TSLA.US,5,20200901,183000,486.603,487.74,485.51,486.9,280699,0
TSLA.US,5,20200901,183500,486.652,487,484.22,484.5,271538,0
TSLA.US,5,20200901,184000,484.857,485,482.75,484.83,420278,0
